Index,Tahun,Comments,preprocessed,tokenize_text,label,score
941,2020,Di sapa auto kerjain tugas hahah,sapa auto kerjain tugas hahah,"['sapa', 'auto', 'kerjain', 'tugas', 'hahah']",netral,-4
942,2020,Di spa auto meninggoy sumpah !!,spa auto meninggoy sumpah,"['spa', 'auto', 'meninggoy', 'sumpah']",netral,0
943,2020,Di tempat ku martabak manis/ terang bulan,ku martabak manis terang,"['ku', 'martabak', 'manis', 'terang']",netral,2
944,2020,Di tempat ku namanya tersng bulan,ku nama tersng,"['ku', 'nama', 'tersng']",netral,0
945,2020,"Di tempatku namanya apam pinang, ada jg beberapa yg bilang martabak manis",tempat nama apam pinang bilang martabak manis,"['tempat', 'nama', 'apam', 'pinang', 'bilang', 'martabak', 'manis']",netral,0
946,2020,Di tempatq namanya lopes,tempatq nama lopes,"['tempatq', 'nama', 'lopes']",netral,0
947,2022,Di Toko oren Ada Kak???,toko oren kak wajah senyum,"['toko', 'oren', 'kak', 'wajah', 'senyum']",netral,1
948,2022,Dia 2jt tapi kok belum centang biru si,jt centang biru sih,"['jt', 'centang', 'biru', 'sih']",netral,-5
949,2023,dia bahkan ga marah sama sekalii??????sabar banget yaaa skksks gemess,marah wajah memelas wajah memelas hati detak sabar banget ya skksks gemas,"['marah', 'wajah', 'memelas', 'wajah', 'memelas', 'hati', 'detak', 'sabar', 'banget', 'ya', 'skksks', 'gemas']",positif,-4
950,2024,Dia bayi udah bisa keliling dunia lah aku keliling rumah??,bayi keliling dunia keliling rumah wajah gembira urai air mata,"['bayi', 'keliling', 'dunia', 'keliling', 'rumah', 'wajah', 'gembira', 'urai', 'air', 'mata']",netral,-5
951,2023,"Dia berenang di lautan uang, saya pusing cari uang tiap bulan buat bayarin rmh org ??",renang laut uang pusing cari uang bayarin rumah orang wajah menang,"['renang', 'laut', 'uang', 'pusing', 'cari', 'uang', 'bayarin', 'rumah', 'orang', 'wajah', 'menang']",negatif,-7
952,2024,Dia cuma endors doang kalo pake baju nya ga yg itu??,endors doang kalo pakai baju nya wajah gembira urai air mata,"['endors', 'doang', 'kalo', 'pakai', 'baju', 'nya', 'wajah', 'gembira', 'urai', 'air', 'mata']",netral,1
953,2023,Dia hamil tapi makan nya sembarangan,hamil makan nya sembarang,"['hamil', 'makan', 'nya', 'sembarang']",negatif,-9
954,2020,Dia ini content creator yg suka masak2 dlm kamar kan? Klo boleh tau ortu nya kerja nya apa ya? Stuff dan makanan dia kita tau itu gk murah2 smua...,content creator suka masak kamar kalo tau orang tua nya kerja nya ya stuf makan tau murah,"['content', 'creator', 'suka', 'masak', 'kamar', 'kalo', 'tau', 'orang', 'tua', 'nya', 'kerja', 'nya', 'ya', 'stuf', 'makan', 'tau', 'murah']",negatif,-1
955,2020,dia mah bkn kue lah bkn apa aja di kamar nya bisa gede alatnya lengkap ya di kamar gua apalah faya?,mah kue kamar nya gede alat lengkap ya kamar gua apa faya,"['mah', 'kue', 'kamar', 'nya', 'gede', 'alat', 'lengkap', 'ya', 'kamar', 'gua', 'apa', 'faya']",netral,-4
956,2022,dia makan telur gulung terakhir 2017 ???? apa apaan ini,makan telur gulung,"['makan', 'telur', 'gulung']",netral,0
957,2022,Dia pake nasi mngkin biar aman lambungnya krn makan mie yg super pedas??,pakai nasi biar aman lambung makan mie super pedas wajah senyum lebar dan keringat,"['pakai', 'nasi', 'biar', 'aman', 'lambung', 'makan', 'mie', 'super', 'pedas', 'wajah', 'senyum', 'lebar', 'dan', 'keringat']",positif,2
958,2022,dia pesen gojek pake kode promo gk ya ..klo gk buat aku aja ??,pesan gojek pakai kode promo ya kalo wajah gembira urai air mata,"['pesan', 'gojek', 'pakai', 'kode', 'promo', 'ya', 'kalo', 'wajah', 'gembira', 'urai', 'air', 'mata']",netral,-2
959,2021,Dia punya mesin pembuat es krim dirumah??????,mesin buat es krim rumah wajah senyum lebar dan keringat wajah senyum lebar dan keringat wajah senyum lebar dan keringat,"['mesin', 'buat', 'es', 'krim', 'rumah', 'wajah', 'senyum', 'lebar', 'dan', 'keringat', 'wajah', 'senyum', 'lebar', 'dan', 'keringat', 'wajah', 'senyum', 'lebar', 'dan', 'keringat']",netral,5
960,2020,diace hardware ni mesin 10 jt,diace hardware nih mesin juta,"['diace', 'hardware', 'nih', 'mesin', 'juta']",netral,2
961,2024,dibetot etamah??,betot etamah wajah menang,"['betot', 'etamah', 'wajah', 'menang']",negatif,-1
962,2020,Didaerah ku nama nya martabak mahal?,daerah ku nama nya martabak mahal,"['daerah', 'ku', 'nama', 'nya', 'martabak', 'mahal']",netral,1
963,2024,Dihh kenape lu ?,dih lu,"['dih', 'lu']",negatif,0
964,2023,Dijelaskan secara rinci,rinci,['rinci'],netral,0
965,2020,dijual jg laris inisikk chocobomb character,jual laris inisik chocobomb character,"['jual', 'laris', 'inisik', 'chocobomb', 'character']",netral,1
966,2020,Dikamar tidur min?,kamar tidur min,"['kamar', 'tidur', 'min']",netral,0
967,2024,Dikasih berapapun ak terima,kasih terima,"['kasih', 'terima']",netral,3
968,2021,Dikebunku Gratis,kebun gratis,"['kebun', 'gratis']",netral,0
969,2022,Dikit bnget isi coklat nya??,dikit banget isi coklat nya,"['dikit', 'banget', 'isi', 'coklat', 'nya', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-8
970,2021,"Dikulkas ada jugasih uni, tp warna ungu",kulkas jugasih uni warna ungu,"['kulkas', 'jugasih', 'uni', 'warna', 'ungu']",netral,0
971,2021,"dilihat lihat, mirip u juga adeknya @prjnmth",lihat lu adeknya,"['lihat', 'lu', 'adeknya']",netral,3
972,2024,Dipilih bnget keknya..gak ada produk boykot?????,pilih banget kayak produk boykot wajah senyum lebar mata hati hati merah,"['pilih', 'banget', 'kayak', 'produk', 'boykot', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'hati', 'merah']",negatif,-2
973,2021,Disgusting shit,disgusting shit,"['disgusting', 'shit']",negatif,0
974,2023,Disini warnet udah gak ada,warnet,['warnet'],netral,0
975,2023,Disiram ampe basah dong bang jess,siram basah bang jes,"['siram', 'basah', 'bang', 'jes']",netral,0
976,2020,Ditempat ku namanya terang bulan,tempat ku nama terang,"['tempat', 'ku', 'nama', 'terang']",netral,-4
977,2024,Ditunggu video sophiaa lagi makannyaa kakkk,tunggu video sophia makan kak,"['tunggu', 'video', 'sophia', 'makan', 'kak']",positif,-1
978,2024,Ditunggu videonya yg panjangan dikit dongg,tunggu video panjang dikit,"['tunggu', 'video', 'panjang', 'dikit']",netral,-3
979,2022,DM epep kak,dm epep kak,"['dm', 'epep', 'kak']",netral,0
980,2024,Doi ketawa karna besok? karna masa dpn nya cerahh ??,doi ketawa besok nya cerah wajah senyum lebar mata hati,"['doi', 'ketawa', 'besok', 'nya', 'cerah', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",netral,0
981,2023,"Dont try this at Home,bakalan suruh tidur di luar om...????",dont try this at home suruh tidur om wajah gembira dengan mata bahagia wajah gembira dengan mata bahagia,"['dont', 'try', 'this', 'at', 'home', 'suruh', 'tidur', 'om', 'wajah', 'gembira', 'dengan', 'mata', 'bahagia', 'wajah', 'gembira', 'dengan', 'mata', 'bahagia']",negatif,4
982,2020,drakor hwarang ?,drakor hwarang,"['drakor', 'hwarang']",netral,0
983,2020,Dramanya Hwarang dong??,drama hwarang,"['drama', 'hwarang']",netral,-4
984,2020,Dramanya hwarang?,drama hwarang,"['drama', 'hwarang']",netral,-4
985,2022,Dua ATM berjalan bersatu auto anknya jdi BANK berjalan tajir.....,atm jalan satu auto anak bank jalan tajir,"['atm', 'jalan', 'satu', 'auto', 'anak', 'bank', 'jalan', 'tajir']",netral,2
986,2024,Duh duh duhhh bayi udh bisa baca buku tohh??????,duh duh duh bayi baca buku wajah senyum lebar dan mejam mata tangan jepit warna kulit cerah,"['duh', 'duh', 'duh', 'bayi', 'baca', 'buku', 'wajah', 'senyum', 'lebar', 'dan', 'mejam', 'mata', 'tangan', 'jepit', 'warna', 'kulit', 'cerah']",positif,-17
987,2020,Duh enak nya jadi orang kaya,duh enak nya orang kayak,"['duh', 'enak', 'nya', 'orang', 'kayak']",positif,-6
988,2021,duh enak nya jadi orang kaya..,duh enak nya orang kayak,"['duh', 'enak', 'nya', 'orang', 'kayak']",positif,-6
989,2020,duh enak nya jadi org kaya ?,duh enak nya orang kayak,"['duh', 'enak', 'nya', 'orang', 'kayak']",positif,-6
990,2024,duh ibu muda auranya <3,duh muda aura,"['duh', 'muda', 'aura']",positif,-6
991,2020,Duh ngiler?,duh ngiler,"['duh', 'ngiler']",positif,-7
992,2020,duh pengen martabak,duh pengin martabak,"['duh', 'pengin', 'martabak']",positif,-4
993,2022,duh susah lawanin ini duo. gada obat keromantisannnya????,duh susah lawanin duo obat romantis wajah gembira urai air mata api,"['duh', 'susah', 'lawanin', 'duo', 'obat', 'romantis', 'wajah', 'gembira', 'urai', 'air', 'mata', 'api']",positif,-5
994,2024,Duhh sophia lucuuuuu??,duh sophia lucu wajah senyum lebar mata hati,"['duh', 'sophia', 'lucu', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",positif,-4
995,2023,Duhh sophia.... Bando2 mu bikin baju2 ku pada minder??,duh sophia bando mu bikin bajubaju ku minder wajah gembira urai air mata,"['duh', 'sophia', 'bando', 'mu', 'bikin', 'bajubaju', 'ku', 'minder', 'wajah', 'gembira', 'urai', 'air', 'mata']",positif,-9
996,2021,Duhhh gue lebih selera nasi Padang ??,duh gue selera nasi padang wajah menang,"['duh', 'gue', 'selera', 'nasi', 'padang', 'wajah', 'menang']",netral,0
997,2023,Duit ajah banyakk tapi gak kasi aku??????,duit kasih wajah menang wajah gembira urai air mata wajah gembira urai air mata,"['duit', 'kasih', 'wajah', 'menang', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata']",netral,-2
998,2023,Duit nya buat mama saya,duit nya mama,"['duit', 'nya', 'mama']",netral,4
999,2021,Duit Rp7.5jt yg besoknya udh jd tai,duit rpjt besok tahi,"['duit', 'rpjt', 'besok', 'tahi']",negatif,-5
1000,2020,duitnya ga abis abis dah,duit habis habis deh,"['duit', 'habis', 'habis', 'deh']",netral,0
1001,2023,"Dulu waktu anak pertamaku lahir jg gitu, lbh suka pake foto karena dia gk bisa nyedot dr asi ku langsung, jd asi nya ku pompa trus ku masukin ke dpt. Begituuu",anak pertama lahir suka pakai foto nyedot asi ku langsung asi nya ku pompa ku pasuk,"['anak', 'pertama', 'lahir', 'suka', 'pakai', 'foto', 'nyedot', 'asi', 'ku', 'langsung', 'asi', 'nya', 'ku', 'pompa', 'ku', 'pasuk']",netral,10
1002,2024,"Durasi nya kurang lama ??, minimal 1 jam Sofia nya lucu bgt",durasi nya wajah terlalu lelah minimal jam sofia nya lucu banget,"['durasi', 'nya', 'wajah', 'terlalu', 'lelah', 'minimal', 'jam', 'sofia', 'nya', 'lucu', 'banget']",positif,-4
1003,2024,"Durasinya bisa ga si dipanjangin bang, se engganya sampe s1 lah ya????",durasi sih dipanjangin bang engganya s ya tangan jepit warna kulit cerah,"['durasi', 'sih', 'dipanjangin', 'bang', 'engganya', 's', 'ya', 'tangan', 'jepit', 'warna', 'kulit', 'cerah']",positif,-3
1004,2024,Durasinya bisa seminggu ga ? ??,durasi minggu wajah menang keras,"['durasi', 'minggu', 'wajah', 'menang', 'keras']",positif,-1
1005,2024,durasinya knp selalu sebentar bgt yaa????,durasi sebentar banget ya wajah menang keras wajah menang keras,"['durasi', 'sebentar', 'banget', 'ya', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras']",negatif,-4
1006,2024,durasinya panjangin ga??,durasi panjangin wajah menang keras,"['durasi', 'panjangin', 'wajah', 'menang', 'keras']",positif,-1
1007,2024,durasinya yg lama dong 30 mnit minimal,durasi mnit minimal,"['durasi', 'mnit', 'minimal']",positif,-3
1008,2021,Duren 20 rb an bs ngga chek??,duren ribu an chek wajah dengan mulut buka,"['duren', 'ribu', 'an', 'chek', 'wajah', 'dengan', 'mulut', 'buka']",negatif,-1
1009,2021,Duren nya 3jt bhangsat,duren nya jt bhangsat,"['duren', 'nya', 'jt', 'bhangsat']",negatif,0
1010,2023,e. Kasihan tu  kak Siska kol,e kasihan kak siska kol,"['e', 'kasihan', 'kak', 'siska', 'kol']",netral,1
1011,2022,Ee ??,e wajah menang,"['e', 'wajah', 'menang']",netral,-1
1012,2021,ee nya mereka kaya apa ya..??,e nya kayak ya wajah dengan tangan tutup mulut,"['e', 'nya', 'kayak', 'ya', 'wajah', 'dengan', 'tangan', 'tutup', 'mulut']",netral,-5
1013,2020,Eh ada yg kuning tapi bukan gigi ?,eh kuning gigi,"['eh', 'kuning', 'gigi']",netral,-4
1014,2022,"Eh buset, otak ge ngeleg mendadak, ??",eh buset otak ge ngeleg dadak wajah gembira urai air mata,"['eh', 'buset', 'otak', 'ge', 'ngeleg', 'dadak', 'wajah', 'gembira', 'urai', 'air', 'mata']",netral,2
1015,2024,Eh lucu amaaattt,eh lucu amaat,"['eh', 'lucu', 'amaat']",positif,1
1016,2022,EKONOMI TINGKAT ATAS GAK ADA HABISNYA ITU??????,ekonomi tingkat habis wajah menang wajah menang wajah menang,"['ekonomi', 'tingkat', 'habis', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang']",positif,-2
1017,2020,Ekpresi ade nya lucu bgt setiap video ??????,ekpresi adek nya lucu banget video,"['ekpresi', 'adek', 'nya', 'lucu', 'banget', 'video']",positif,1
1018,2023,Ekspresi kak Sisca gemes??,ekspresi kak sisca gemas wajah gembira urai air mata,"['ekspresi', 'kak', 'sisca', 'gemas', 'wajah', 'gembira', 'urai', 'air', 'mata']",positif,-2
1019,2021,"elooo temannya Aldi taher yaaa ????????, kok goblog bgt",lo teman aldi taher ya     goblog banget,"['lo', 'teman', 'aldi', 'taher', 'ya', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'goblog', 'banget']",negatif,-4
1020,2024,"Emak lu Sisca Kohl, bapa lu Jess no limit shopiaaaa",emak lu sisca kohl bapa lu jes no limit shopia,"['emak', 'lu', 'sisca', 'kohl', 'bapa', 'lu', 'jes', 'no', 'limit', 'shopia']",positif,3
1021,2024,"Emak tiap liat lobster selalu bilang pengen makan itu, maafkeun mak aku gak kerja sekarang belom bisa beliin lobster ??",emak lihat lobster bilang pengin makan maafkeun mak kerja belikan lobster wajah menang keras,"['emak', 'lihat', 'lobster', 'bilang', 'pengin', 'makan', 'maafkeun', 'mak', 'kerja', 'belikan', 'lobster', 'wajah', 'menang', 'keras']",netral,1
1022,2024,"Emaknya iklan produk bayi ga sama anaknya, sedangkan bapaknya pake anaknya mulu buat ngiklan akun bapaknya",emaknya iklan produk bayi anak bapak pakai anak mulu ngiklan akun bapak,"['emaknya', 'iklan', 'produk', 'bayi', 'anak', 'bapak', 'pakai', 'anak', 'mulu', 'ngiklan', 'akun', 'bapak']",negatif,-1
1023,2024,Emang boleh segemes ini? ????,segemes wajah menang keras tangan jepit,"['segemes', 'wajah', 'menang', 'keras', 'tangan', 'jepit']",positif,-4
1024,2020,"Emang ga enak , aku asli malaysia aja kagak bisa makan . Ogah ?",enak asli malaysia kagak makan ogah,"['enak', 'asli', 'malaysia', 'kagak', 'makan', 'ogah']",negatif,-3
1025,2022,Emang jodoh ya saling melengkapi. Si sisca tahan bet sama pedas si jess nya kurang kuat pedas. Real jodoh saling melengkapi,jodoh ya lengkap sih sisca tahan banget pedas sih jes nya kuat pedas real jodoh lengkap,"['jodoh', 'ya', 'lengkap', 'sih', 'sisca', 'tahan', 'banget', 'pedas', 'sih', 'jes', 'nya', 'kuat', 'pedas', 'real', 'jodoh', 'lengkap']",positif,-10
1026,2023,Emang kak jessnolimit bisa ke Papua?,kak jessnolimit papua,"['kak', 'jessnolimit', 'papua']",netral,0
1027,2021,Emang kenapa???? aku bocil,wajah menang wajah menang bocil,"['wajah', 'menang', 'wajah', 'menang', 'bocil']",negatif,-2
1028,2020,Emang konsepnya pake intonasi yg memuakkan gitu yahh,konsep pakai intonasi muak ya,"['konsep', 'pakai', 'intonasi', 'muak', 'ya']",negatif,-5
1029,2020,Emas nya boleh gua jual gak,emas nya gua jual,"['emas', 'nya', 'gua', 'jual']",netral,1
1030,2021,Emas nya jadi tai ??,emas nya tahi wajah menang,"['emas', 'nya', 'tahi', 'wajah', 'menang']",negatif,-6
1031,2021,emas nya tu rasanya gmna si?,emas nya sih,"['emas', 'nya', 'sih']",netral,0
1032,2020,emas yang bisa dimakan :'),emas makan,"['emas', 'makan']",netral,0
1033,2020,Emas yang bisa dimakan ?,emas makan,"['emas', 'makan']",netral,0
1034,2020,Emas yang bisa dimakan:) @ayuuumir_,emas makan,"['emas', 'makan']",netral,0
1035,2021,Emas yg bisa di makan ?? bole di ganti sama bungkus coklat Ndak ?,emas makan wajah menang ganti bungkus coklat indak,"['emas', 'makan', 'wajah', 'menang', 'ganti', 'bungkus', 'coklat', 'indak']",netral,-1
1036,2020,Emas yg bisa dimakan?,emas makan,"['emas', 'makan']",netral,0
1037,2022,Emas yg bisa dimakan??,emas makan wajah menang,"['emas', 'makan', 'wajah', 'menang']",netral,-1
1038,2023,Emg Libby bagus bgttt,libby bagus banget,"['libby', 'bagus', 'banget']",positif,-2
1039,2023,Emmm kliatan enakk,em enak,"['em', 'enak']",positif,1
1040,2020,"Emng merek Haan enak ?. Apalagi es krim nya, kak nanti bikin yg eskrim nya dong?",merek haan enak es krim nya kak bikin eskrim nya,"['merek', 'haan', 'enak', 'es', 'krim', 'nya', 'kak', 'bikin', 'eskrim', 'nya']",positif,2
1041,2022,Emot dong??,emot tertawa terbahakbahak,"['emot', 'tertawa', 'terbahakbahak']",netral,5
1042,2021,Empek empek/pempek woii,empek empekpempek woi,"['empek', 'empekpempek', 'woi']",netral,0
1043,2020,Enaaak bangettt.????,enaak banget,"['enaak', 'banget']",positif,0
1044,2020,Enak amet yak hidupnya???? mudah mudahan nula,enak amet ya hidup mudah mudah nula,"['enak', 'amet', 'ya', 'hidup', 'mudah', 'mudah', 'nula']",positif,5
1045,2021,"Enak banget cookisnya kaka, apalagi sambil makan coklat dari morica ???? kuy di check",enak banget cookisnya kakak makan coklat morica wajah senyum lebar dan mata tutup wajah senyum lebar dan mata tutup yuk check,"['enak', 'banget', 'cookisnya', 'kakak', 'makan', 'coklat', 'morica', 'wajah', 'senyum', 'lebar', 'dan', 'mata', 'tutup', 'wajah', 'senyum', 'lebar', 'dan', 'mata', 'tutup', 'yuk', 'check']",positif,0
1046,2024,enak banget kayanya ????,enak banget kaya ngiler ngiler,"['enak', 'banget', 'kaya', 'ngiler', 'ngiler']",positif,
1047,2020,Enak banget pastiiii,enak banget,"['enak', 'banget']",positif,1
1048,2020,Enak banget pastiiii???,enak banget,"['enak', 'banget']",positif,1
1049,2020,Enak banget tuh sosis ??,enak banget tuh sosis,"['enak', 'banget', 'tuh', 'sosis']",positif,1
1050,2021,"Enak banget ya dek, gak mikirin cuci piring ??",enak banget ya dek pikir cuci piring wajah gembira urai air mata,"['enak', 'banget', 'ya', 'dek', 'pikir', 'cuci', 'piring', 'wajah', 'gembira', 'urai', 'air', 'mata']",positif,-1
1051,2023,Enak banget ya hidup nya jadi orang kaya?? mau apa aja langsung dibeli ????,enak banget ya hidup nya orang kayak wajah menang langsung beli rumah wajah renung,"['enak', 'banget', 'ya', 'hidup', 'nya', 'orang', 'kayak', 'wajah', 'menang', 'langsung', 'beli', 'rumah', 'wajah', 'renung']",positif,-3
1052,2020,Enak bget tinggal borong ???,enak banget tinggal borong,"['enak', 'banget', 'tinggal', 'borong']",positif,0
1053,2021,Enak bgt jadih lu duit banyak,enak banget jadih lu duit,"['enak', 'banget', 'jadih', 'lu', 'duit']",positif,1
1054,2021,Enak bngt keknya ??,enak banget kayak wajah senyum lebar mata hati,"['enak', 'banget', 'kayak', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",positif,-3
1055,2022,Enak dan pedes gk ka,enak pedas kak,"['enak', 'pedas', 'kak']",positif,-3
1056,2021,Enak enak enak enak,enak enak enak enak,"['enak', 'enak', 'enak', 'enak']",positif,4
1057,2020,Enak nya,enak nya,"['enak', 'nya']",positif,1
1058,2023,Enak nya terlahir dari keluarga kaya raya,enak nya lahir keluarga kayak raya,"['enak', 'nya', 'lahir', 'keluarga', 'kayak', 'raya']",positif,2
1059,2024,Enak pake tangan eceu makanya ??,enak pakai tangan eceu wajah gembira urai air mata,"['enak', 'pakai', 'tangan', 'eceu', 'wajah', 'gembira', 'urai', 'air', 'mata']",positif,1
1060,2020,Enak sekali kayaknya,enak kayak,"['enak', 'kayak']",positif,-2
1061,2020,Enak soalnya pake mentega ?,enak pakai mentega,"['enak', 'pakai', 'mentega']",positif,1
1062,2024,enak ya jadi Sophia besok gede ga perlu cape" nyari loker??,enak ya sophia besok gede capek cari loker wajah tanpa ekspresi,"['enak', 'ya', 'sophia', 'besok', 'gede', 'capek', 'cari', 'loker', 'wajah', 'tanpa', 'ekspresi']",positif,-2
1063,2021,Enakan krecoo ??,enak kreco wajah gembira urai air mata,"['enak', 'kreco', 'wajah', 'gembira', 'urai', 'air', 'mata']",positif,0
1064,2021,Enakk gk sih?? ??,enak sih wajah menang,"['enak', 'sih', 'wajah', 'menang']",positif,0
1065,2020,"Enakk ya ga pake parkir, gapake antri kalo pengen apa-apa langsung buat dikamar everiting ada ?",enak ya pakai parkir pakai antri kalo pengin apaapa langsung kamar everiting,"['enak', 'ya', 'pakai', 'parkir', 'pakai', 'antri', 'kalo', 'pengin', 'apaapa', 'langsung', 'kamar', 'everiting']",positif,5
1066,2023,Enakkk banget,enak banget,"['enak', 'banget']",positif,1
1067,2023,Enaknya ??????,enak wajah senyum lebar mata hati wajah senyum lebar mata hati wajah senyum lebar mata hati,"['enak', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",positif,-2
1068,2020,Enaknya jadi orang kaya,enak orang kayak,"['enak', 'orang', 'kayak']",positif,-2
1069,2022,Enal bngt. Bagi2 dong panci nya kak,enal banget bagibagi panci nya kak,"['enal', 'banget', 'bagibagi', 'panci', 'nya', 'kak']",netral,0
1070,2022,Endingnya kepotong tu??,endingnya potong wajah gembira urai air mata,"['endingnya', 'potong', 'wajah', 'gembira', 'urai', 'air', 'mata']",netral,-3
1071,2024,Enduttt pengen gigittt,endut pengin gigit,"['endut', 'pengin', 'gigit']",positif,-2
1072,2022,Enekk dluan liat oyster di bland ..huhuuuu,enek dluan lihat oyster bland huhu,"['enek', 'dluan', 'lihat', 'oyster', 'bland', 'huhu']",negatif,-1
1073,2022,enggak mau coba,coba,['coba'],negatif,1
1074,2024,"enggk gt juga kok ka, aku klo setiap ttnga ku yg nonis hari raya aku sering ngasih bingkisan ke dia dan sebaliknya kalo kami hari raya tetangga ku ngasih kmi bingkisan juga ko.",enggk kak kalo ttnga ku non raya asih bingkis kalo raya tetangga ku asih bingkis,"['enggk', 'kak', 'kalo', 'ttnga', 'ku', 'non', 'raya', 'asih', 'bingkis', 'kalo', 'raya', 'tetangga', 'ku', 'asih', 'bingkis']",positif,12
1075,2023,Enk x burger pink,enak kali burger pink,"['enak', 'kali', 'burger', 'pink']",positif,1
1076,2020,Entah kenapa dari dulu pas pertama nnton " masak dikamar check " udh suka aja gtu sama kak sisca dri caranya ngomong sifat nya rendah hati banget sukses ya kak??,pas tonton masak kamar check suka kak sisca omong sifat nya rendah hati banget sukses ya kak,"['pas', 'tonton', 'masak', 'kamar', 'check', 'suka', 'kak', 'sisca', 'omong', 'sifat', 'nya', 'rendah', 'hati', 'banget', 'sukses', 'ya', 'kak']",positif,-4
1077,2023,Entah kenapa liat Sisca makan pedes jadi pengen bilang "sehat sehat ya bumil dan Dede bayi nya??",lihat sisca makan pedas pengin bilang sehat sehat ya bumil adek bayi nya wajah beri cium jauh,"['lihat', 'sisca', 'makan', 'pedas', 'pengin', 'bilang', 'sehat', 'sehat', 'ya', 'bumil', 'adek', 'bayi', 'nya', 'wajah', 'beri', 'cium', 'jauh']",positif,-2
1078,2020,Entah ngapa bukannya aku ngehujat cmn bosen aja gitu konten chack check chack check gada yg lain gtu? ?,ngapa hujat cuman bosan konten chack check chack check,"['ngapa', 'hujat', 'cuman', 'bosan', 'konten', 'chack', 'check', 'chack', 'check']",negatif,-3
1079,2022,Es cream cumi asin,es cream cumi asin,"['es', 'cream', 'cumi', 'asin']",netral,0
1080,2022,Es cream ikan cupang kak,es cream ikan cupang kak,"['es', 'cream', 'ikan', 'cupang', 'kak']",netral,0
1081,2021,Es cream richeese rong ci,es cream richeese rong ci,"['es', 'cream', 'richeese', 'rong', 'ci']",netral,0
1082,2021,Es krim daging babi dong sisca????,es krim daging babi sisca wajah senyum lebar mata hati moa,"['es', 'krim', 'daging', 'babi', 'sisca', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'moa']",netral,-4
1083,2022,Es krim ikan bandeng,es krim ikan bandeng,"['es', 'krim', 'ikan', 'bandeng']",netral,1
1084,2022,Es krim mengkudu ??,es krim mengkudu wajah gembira urai air mata,"['es', 'krim', 'mengkudu', 'wajah', 'gembira', 'urai', 'air', 'mata']",netral,0
1085,2022,es krim mujaer dong,es krim mujaer,"['es', 'krim', 'mujaer']",netral,1
1086,2021,Es krim nasi goreng dong,es krim nasi goreng,"['es', 'krim', 'nasi', 'goreng']",netral,2
1087,2021,Es krim rasa capcay .. ??????,es krim capcay wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata,"['es', 'krim', 'capcay', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata']",netral,-2
1088,2021,Es krim rasa jengkol dan pete checkkkkk hahahahahaha,es krim jengkol pete check hahahahahaha,"['es', 'krim', 'jengkol', 'pete', 'check', 'hahahahahaha']",netral,2
1089,2021,Es krim rujak cingur dong wkwk,es krim rujak cingur wkwk,"['es', 'krim', 'rujak', 'cingur', 'wkwk']",netral,1
1090,2021,Es krim sambel terasi atau sambel petis udh belomm..?,es krim sambel terasi sambel petis,"['es', 'krim', 'sambel', 'terasi', 'sambel', 'petis']",netral,-3
1091,2022,Es krim sasimi,es krim sasimi,"['es', 'krim', 'sasimi']",netral,1
1092,2021,Es krim tumis kangkung campur toge,es krim tumis kangkung campur toge,"['es', 'krim', 'tumis', 'kangkung', 'campur', 'toge']",netral,6
1093,2021,Es krimm babi gulingg ??,es krim babi guling ngiler,"['es', 'krim', 'babi', 'guling', 'ngiler']",netral,-9
1094,2020,Es mie boba ?,es mie boba,"['es', 'mie', 'boba']",netral,0
1095,2021,eskrim bebek ???????? ???? ( aku belum pernah melihat masakan seperti ini di luaran sana ),eskrim bebek bebek bebek bebek bebek bebek bebek masakan luar,"['eskrim', 'bebek', 'bebek', 'bebek', 'bebek', 'bebek', 'bebek', 'bebek', 'masakan', 'luar']",netral,3
1096,2021,eskrim dengan rasa pedas dan juga ditambahkan toping kepala lele,eskrim pedas toping kepala lele,"['eskrim', 'pedas', 'toping', 'kepala', 'lele']",netral,-4
1097,2022,Eskrim ikan sapu-sapu,eskrim ikan sapusapu,"['eskrim', 'ikan', 'sapusapu']",netral,0
1098,2022,Eskrim kedondong sis,eskrim kedondong sis,"['eskrim', 'kedondong', 'sis']",netral,0
1099,2021,eskrim kematian,eskrim mati,"['eskrim', 'mati']",netral,-1
